datetimestamp,underlyingSymbol,underlyingPrice,underlyingVol,putCall,strikePrice,expirationType,inTheMoney,lastTradingDay,expirationDate,daysToExpiration,openInterest,theoreticalVolatility,volatility,theoreticalOptionValue,closePrice,last,mark,bid,ask
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,62.0,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,518,29.0,36.38,0.515,0.51,0.55,0.52,0.46,0.57
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,52.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,52.084,6.45,6.41,0.0,6.45,5.7,7.2
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,52.5,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,14,29.0,50.724,6.025,5.98,7.95,6.03,5.3,6.75
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,53.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,1,29.0,50.217,5.65,5.62,7.8,5.65,4.9,6.4
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,53.5,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,49.992,5.3,5.26,0.0,5.3,4.5,6.1
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,54.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,1,29.0,47.313,4.825,4.9,6.72,4.83,4.15,5.5
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,55.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,32,29.0,43.453,3.975,4.23,4.0,3.98,3.5,4.45
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,55.5,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,5,29.0,45.488,3.8,3.92,6.71,3.8,3.1,4.5
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,56.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,21,29.0,45.653,3.53,3.6,3.7,3.53,2.76,4.3
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,56.5,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,2,29.0,44.945,3.22,3.29,3.31,3.22,2.49,3.95
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,57.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,4,29.0,44.664,2.95,2.98,3.46,2.95,2.2,3.7
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,57.5,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,13,29.0,42.581,2.58,2.66,2.74,2.58,1.96,3.2
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,58.0,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,60,29.0,39.956,2.19,2.35,2.4,2.19,1.71,2.67
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,58.5,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,17,29.0,43.838,2.225,2.17,2.36,2.23,1.47,2.98
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,59.0,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,26,29.0,43.702,2.02,1.99,2.13,2.02,1.24,2.8
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,59.5,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,51,29.0,43.18,1.805,1.81,2.16,1.81,1.05,2.56
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,60.0,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,214,29.0,42.755,1.61,1.62,1.6,1.61,1.49,1.73
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,60.5,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,58,29.0,45.759,1.63,1.46,1.5,1.63,1.1,2.16
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,61.0,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,52,29.0,42.585,1.3,1.29,1.35,1.3,0.55,2.05
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,61.5,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,65,29.0,42.717,1.175,1.12,1.31,1.18,0.59,1.76
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,62.0,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,111,29.0,39.738,0.9,0.96,1.15,0.9,0.58,1.22
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,45.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,65.042,12.8,12.79,0.0,12.8,12.1,13.5
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,50.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,52.912,8.25,8.29,8.4,8.25,7.45,9.05
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,52.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,10,29.0,50.085,6.625,6.51,9.54,6.63,5.8,7.45
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,52.5,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,48.746,6.2,6.07,0.0,6.2,5.4,7.0
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,53.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,1,29.0,48.583,5.85,5.72,7.73,5.85,5.05,6.65
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,53.5,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,48.653,5.525,5.38,0.0,5.53,4.65,6.4
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,54.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,1,29.0,47.746,5.15,5.04,6.95,5.15,4.3,6.0
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,55.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,6,29.0,43.266,4.25,4.37,4.65,4.25,3.6,4.9
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,56.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,1,29.0,44.806,3.79,3.85,4.0,3.79,2.93,4.65
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,57.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,36,29.0,47.16,3.445,3.33,3.4,3.45,2.84,4.05
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,57.5,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,36,29.0,42.0,2.845,3.07,2.81,2.85,2.14,3.55
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,58.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,17,29.0,47.643,3.02,2.81,2.9,3.02,2.54,3.5
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,58.5,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,2,29.0,42.49,2.445,2.55,4.65,2.44,1.64,3.25
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,59.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,56,29.0,39.447,2.035,2.29,2.38,2.04,1.43,2.64
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,59.5,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,35,29.0,46.958,2.37,2.07,2.13,2.37,1.86,2.88
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,60.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,448,29.0,39.863,1.71,1.84,2.0,1.71,1.38,2.04
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,60.5,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,209,29.0,42.265,1.71,1.7,1.65,1.71,1.59,1.83
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,61.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,77,29.0,42.585,1.58,1.56,1.61,1.58,0.87,2.29
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,61.5,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,68,29.0,41.239,1.355,1.42,1.44,1.36,0.57,2.14
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,62.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,77,29.0,42.108,1.28,1.28,1.15,1.28,0.64,1.92
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,52.5,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,46.721,6.325,6.73,0.0,6.33,4.35,8.3
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,53.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,46.869,6.0,6.25,0.0,6.0,4.25,7.75
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,53.5,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,46.11,5.625,5.84,0.0,5.63,3.7,7.55
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,54.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,43.795,5.15,5.48,0.0,5.15,3.25,7.05
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,54.5,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,44.52,4.895,5.12,0.0,4.9,2.89,6.9
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,55.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,44.295,4.585,4.75,4.8,4.59,2.57,6.6
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,55.5,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,43.246,4.225,4.39,0.0,4.22,2.25,6.2
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,56.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,42.799,3.92,4.04,0.0,3.92,1.94,5.9
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,56.5,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,42.922,3.67,3.69,0.0,3.67,1.64,5.7
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,57.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,41.068,3.28,3.35,0.0,3.28,1.21,5.35
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,57.5,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,40.753,3.02,3.04,3.3,3.02,1.09,4.95
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,58.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,41.635,2.865,2.83,3.02,2.87,0.83,4.9
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,58.5,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,39.769,2.51,2.62,2.75,2.51,0.47,4.55
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,59.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,34,29.0,42.75,2.54,2.44,2.5,2.54,0.83,4.25
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,59.5,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,40.423,2.175,2.26,2.28,2.18,0.2,4.15
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,60.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,3,29.0,41.098,2.05,2.14,2.25,2.05,0.1,4.0
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,60.5,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,11,29.0,43.813,2.085,2.01,1.86,2.09,0.42,3.75
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,61.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,3,29.0,42.271,1.815,1.89,1.8,1.82,0.08,3.55
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,61.5,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,43.84,1.78,1.8,0.0,1.78,0.01,3.55
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,62.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,44.261,1.67,1.71,0.0,1.67,0.04,3.3
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,32.5,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,0,29.0,109.093,25.1,25.12,0.0,25.1,24.55,25.65
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,35.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,0,29.0,93.011,22.6,22.64,0.0,22.6,22.0,23.2
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,37.5,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,0,29.0,79.986,20.125,20.17,0.0,20.13,19.5,20.75
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,40.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,22,29.0,68.675,17.65,17.7,17.73,17.65,17.0,18.3
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,42.5,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,10,29.0,63.037,15.325,15.28,19.03,15.33,14.6,16.05
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,45.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,34,29.0,49.69,12.7,12.86,13.25,12.7,12.2,13.2
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,47.5,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,32,29.0,48.037,10.525,10.66,10.8,10.52,9.85,11.2
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,50.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,127,29.0,47.071,8.525,8.52,8.65,8.53,7.75,9.3
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,52.5,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,54,29.0,49.154,6.95,6.59,7.01,6.95,6.5,7.4
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,55.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,657,29.0,42.701,4.925,4.86,4.68,4.93,4.7,5.15
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,57.5,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,1666,29.0,40.371,3.45,3.45,3.44,3.45,3.35,3.55
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,60.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,5298,29.0,39.619,2.38,2.32,2.35,2.38,2.19,2.57
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,62.5,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,2213,29.0,37.887,1.49,1.49,1.46,1.49,1.38,1.6
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,65.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,17624,29.0,36.336,0.865,0.87,0.84,0.87,0.83,0.9
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,67.5,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,12575,29.0,35.335,0.48,0.48,0.48,0.48,0.41,0.55
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,70.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,6499,29.0,35.405,0.28,0.28,0.28,0.28,0.25,0.31
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,72.5,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,2113,29.0,37.324,0.205,0.21,0.19,0.21,0.17,0.24
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,75.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,2414,29.0,40.343,0.18,0.17,0.11,0.18,0.09,0.27
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,80.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,891,29.0,42.836,0.095,0.1,0.11,0.1,0.04,0.15
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,85.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,272,29.0,44.814,0.05,0.05,0.05,0.05,0.01,0.09
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,32.5,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,0,29.0,90.764,25.125,25.12,0.0,25.13,24.55,25.7
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,35.0,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,8,29.0,77.639,22.625,22.65,22.8,22.63,22.0,23.25
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,37.5,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,5,29.0,68.363,20.2,20.18,23.03,20.2,19.45,20.95
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,40.0,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,199,29.0,62.663,17.875,17.79,22.26,17.88,17.5,18.25
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,42.5,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,44,29.0,49.572,15.2,15.41,17.8,15.2,14.7,15.7
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,45.0,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,10296,29.0,50.378,13.15,13.03,13.7,13.15,12.3,14.0
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,47.5,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,1139,29.0,42.526,10.675,10.75,11.25,10.68,10.1,11.25
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,50.0,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,3998,29.0,42.012,8.75,8.91,10.0,8.75,8.3,9.2
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,52.5,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,2281,29.0,44.152,7.275,7.09,7.15,7.28,7.0,7.55
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,55.0,R,True,2020-09-19 00:00:00,2020-09-18 20:00:00,83,6420,29.0,40.648,5.475,5.37,5.25,5.48,5.3,5.65
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,57.5,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,5606,29.0,38.885,4.05,4.05,4.0,4.05,3.85,4.25
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,60.0,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,6917,29.0,37.849,2.93,2.93,2.75,2.93,2.81,3.05
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,62.5,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,8541,29.0,35.459,1.9,1.9,2.01,1.9,1.74,2.06
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,65.0,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,14704,29.0,35.511,1.325,1.33,1.28,1.33,1.25,1.4
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,67.5,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,4702,29.0,35.199,0.88,0.88,0.81,0.88,0.75,1.01
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,70.0,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,15216,29.0,33.961,0.515,0.51,0.55,0.52,0.47,0.56
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,72.5,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,2155,29.0,34.246,0.34,0.34,0.39,0.34,0.25,0.43
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,75.0,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,13486,29.0,35.353,0.25,0.25,0.24,0.25,0.2,0.3
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,77.5,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,299,29.0,38.408,0.245,0.2,0.2,0.25,0.05,0.44
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,CALL,80.0,R,False,2020-09-19 00:00:00,2020-09-18 20:00:00,83,43403,29.0,37.429,0.14,0.14,0.12,0.14,0.1,0.18
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,52.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,228,29.0,54.462,0.14,0.11,0.12,0.14,0.06,0.22
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,52.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,81,29.0,49.418,0.13,0.13,0.11,0.13,0.11,0.15
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,53.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,278,29.0,47.855,0.16,0.16,0.22,0.16,0.11,0.21
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,53.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,111,29.0,46.133,0.195,0.19,0.19,0.2,0.18,0.21
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,54.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,154,29.0,45.114,0.25,0.25,0.24,0.25,0.21,0.29
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,55.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,555,29.0,42.633,0.395,0.4,0.39,0.4,0.34,0.45
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,55.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,313,29.0,41.637,0.5,0.51,0.52,0.5,0.38,0.62
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,56.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,419,29.0,41.079,0.64,0.63,0.6,0.64,0.57,0.71
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,56.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,193,29.0,38.24,0.745,0.75,0.8,0.75,0.66,0.83
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,57.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,310,29.0,37.949,0.95,0.95,0.94,0.95,0.9,1.0
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,57.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,488,29.0,35.259,1.12,1.14,1.16,1.12,0.95,1.29
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,58.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,512,29.0,35.045,1.4,1.43,1.43,1.4,1.23,1.57
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,58.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,188,29.0,33.808,1.69,1.73,1.61,1.69,1.55,1.83
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,59.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,392,29.0,29.707,1.955,2.02,2.08,1.96,1.81,2.1
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,59.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,271,29.0,28.028,2.33,2.4,2.4,2.33,2.19,2.47
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,60.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,1700,29.0,31.498,2.82,2.78,2.73,2.82,2.59,3.05
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,60.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,518,29.0,19.852,3.175,3.21,3.02,3.18,3.0,3.35
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,61.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,305,29.0,37.656,3.8,3.66,3.4,3.8,3.5,4.1
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,61.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,76,29.0,5.0,4.166,4.12,3.55,4.1,3.7,4.5
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,62.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,1136,29.0,5.0,4.666,4.58,4.0,4.63,4.3,4.95
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,50.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,397,29.0,47.345,0.155,0.16,0.17,0.16,0.1,0.21
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,52.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,114,29.0,43.554,0.295,0.3,0.33,0.3,0.26,0.33
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,52.5,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,23,29.0,47.366,0.47,0.34,0.37,0.47,0.3,0.64
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,53.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,54,29.0,37.387,0.295,0.38,0.35,0.3,0.14,0.45
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,53.5,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,34,29.0,40.396,0.465,0.48,0.47,0.47,0.05,0.88
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,54.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,66,29.0,45.132,0.735,0.59,0.55,0.74,0.5,0.97
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,55.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,269,29.0,38.65,0.785,0.79,0.8,0.78,0.71,0.86
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,56.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,211,29.0,37.34,1.08,1.08,1.2,1.08,0.92,1.24
2020-06-27 16:26:06.579916,INTC,57.355000000000004,29.0,PUT,56.5,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,255,29.0,35.23,1.195,1.23,1.31,1.2,1.06,1.33
